어휘,품사,뜻풀이
내장배근막,품사 없음,배안의 각 기관을 둘러싸는 결합 조직. 이들은 각 기관에 분포하는 혈관과 신경을 둘러싼다.
내장배막,품사 없음,배벽을 싸던 벽쪽 배막이 주름이 잡혀서 배안의 장기를 둘러싸는 층.
내장배터리,품사 없음,기계 본체의 내부에 들어 있는 배터리.
내장밸러스트,품사 없음,수은등 따위의 조명 기구 안에 내장되도록 설계된 안정기. 방전을 막는 역할을 한다.
내장변압기,품사 없음,조명 기구 속에 내장되도록 설계한 변압기.
내장변위증,품사 없음,내장의 일부나 또는 전부가 정상과 반대 위치에 놓여 있는 선천 기형. 심장이나 위가 오른쪽에 있거나 간이 왼쪽에 있는 것과 같은 경우이다.
내장병,명사,내장에서 일어나는 병을 통틀어 이르는 말.
내장복막,품사 없음,배벽을 싸던 벽쪽 복막이 주름이 잡혀서 배안의 장기를 둘러싸는 층.
내장볶음,명사,"소나 돼지, 닭 따위의 내장에 양파, 당근 등의 야채를 넣고 양념하여 볶은 음식."
내장비대,품사 없음,내장이 비정상적으로 커진 상태. 말단 비대증이나 다른 장애에서 볼 수 있다.
내장비대증,품사 없음,내장이 비정상적으로 커진 상태. 말단 비대증이나 다른 장애에서 볼 수 있다.
내장비만,품사 없음,복강의 내장 기관에 지방이 지나치게 많이 쌓임. 또는 그런 비만.
내장빼기,품사 없음,가축을 도축할 때 내장을 적출해 내는 일.
내장사,명사,"조선 후기에, 임금의 세전(世傳) 보물이나 장원(莊園) 및 그 밖의 재산 관리를 맡아보던 관아. 조선 고종 32년(1895)에 내장원을 고친 것으로, 광무 3년(1899)에 다시 내장원으로 고쳤다."
내장산,명사,전라북도 정읍시 내장동에 있는 산. 내장사와 가을 단풍이 유명하다. 국립 공원의 하나이다. 높이는 763미터.
내장산국립공원,품사 없음,"전라북도 정읍시와 순창군, 전라남도 장성군에 걸쳐 있는 내장산을 중심으로 한 산악형 국립 공원. 우화정, 몽계 폭포, 금선 계곡 등의 명소가 있으며, 가을 단풍이 아름답기로 유명하다. 1971년에 국립 공원으로 지정되었다. 총면적은 80.708㎢."
내장산성,명사,전라북도 정읍시 내장동 내장산에 있는 산성. 임진왜란 때 조선 태조의 어용(御容)과 왕조 실록을 지키기 위하여 쌓은 석성(石城)이다.
내장살,명사,"내장의 기관이나 혈관, 림프관 따위의 벽을 이루는 근육을 통틀어 이르는 말. 작용하는 면에서는 불수의근에 속하며, 형태적으로는 심장 근육을 제외하고는 민무늬근이다."
내장설비,품사 없음,컴퓨터 생산자가 제공하는 범용 소프트웨어. 일반적인 작업을 처리할 수 있다.
내장성유두종,품사 없음,"방광 또는 코안에 생긴 상피 종양으로, 상피가 표면 밑으로 증식함으로써 표면 밑으로 말려 들어가 있는 유두종. 다른 유두종보다 표면이 더욱 매끈한 원형으로 되어 있다."
내장성통풍,품사 없음,"내장 기관에 요산, 요산염 따위가 침착되어 생기는 질병. 푸린 염기의 대사 이상으로 발생한다."
내장소자,품사 없음,퓨즈 소자에 걸리는 장력을 완화하기 위하여 가용성 소자와 병렬로 접속하는 전류의 특성을 가진 요소. 가용성 소자가 녹아 끊어짐에 따라 장력선도 녹아 끊어져 그 사이의 회로를 차단한다.
내장수,명사,건물의 내부 장식을 위하여 관상용으로 두는 나무.
내장스피커,품사 없음,외부로부터 연결되어 있지 않고 기계 본체의 내부에 장치되어 있는 스피커.
내장시계,품사 없음,"컴퓨터에서 날짜와 시간을 관리하기 위하여 사용되는 시계. 일반적으로 대부분의 컴퓨터에서는 날짜와 시간뿐만 아니라, 컴퓨터에서 생성된 모든 데이터를 관리하고 시간 정보를 이용하기 위하여 시계를 내장하고 있다."
내장시험,품사 없음,"구성 요소들이 작동하는 환경에서 이들을 집중적으로 사용하여 봄으로써, 구성 요소들을 검사하는 방법."
내장식,명사,내부에 장비나 설비 따위를 갖춘 방식.
내장식프로그램,품사 없음,컴퓨터에서 수행하는 모든 작업을 프로그램으로 구성하고 이 프로그램을 컴퓨터 내부의 기억 장치에 저장해 두었다가 기억 장치로부터 명령어를 하나씩 순차적으로 꺼내어 실행하며 작업을 처리하는 방식. 대부분의 컴퓨터가 이 방식을 채용하고 있다.
내장신경,품사 없음,"혈관이나 장기 벽을 이루는 민무늬근, 심장 근육, 샘에 분포하여 수축과 분비를 조절하는 신경."
내장신경계통,품사 없음,"인체의 내장근ㆍ샘 따위의 신경 지배를 통하여, 순환ㆍ소화 따위의 식물성 기능을 통제ㆍ조절하는 신경 계통."
내장신경얼기,품사 없음,내장에 분포하는 혈관을 따라 형성된 자율 신경얼기.
내장신경절,품사 없음,"연체동물의 뇌신경절, 측신경절, 족신경절보다 훨씬 뒤쪽에 있는 한 쌍의 내장 신경의 중추."
내장신경절제술,품사 없음,고혈압을 치료하기 위하여 내장 신경을 잘라 내는 수술.
내장악기,품사 없음,특정 프로그램에 속해 있는 가상 악기나 기타 음원 시스템을 통틀어 가리키는 말.
내장안,명사,"눈알 안쪽에서 생기는 질병을 통틀어 이르는 말. 흑내장, 백내장, 녹내장 따위가 있다."
내장애벌레이동증,품사 없음,"내장에 선충의 애벌레들이 돌아다녀 지속적인 호산구 증가, 간 비대, 폐렴 등을 유발하는 상태."
내장애벌레이행,품사 없음,"개회충이나 다른 선충의 알에 감염된 음식을 먹었을 때, 애벌레가 장에서 부화하여 장벽을 뚫고 폐나 간 따위의 내장 외 조직으로 돌아다니는 일."
내장애벌레이행증,품사 없음,"개회충이나 다른 선충의 알에 감염된 음식을 먹었을 때, 애벌레가 장에서 부화하여 장벽을 뚫고 폐나 간 따위의 내장 외 조직으로 돌아다니는 증상. 애벌레 주위에는 염증과 육아종이 형성되며, 간이 커지고 열과 기침이 나며, 지속적으로 혈액 내 호산구가 증가한다."
내장애자,품사 없음,장력(張力)을 세게 받는 송전선이나 통신선 따위를 늘이는 데 쓰는 애자.
내장애자연덮개,품사 없음,내장 애자연과 클램프를 둘러싸는 데 쓰는 견고한 덮개.
내장에너지저장,품사 없음,"연료 전지 모듈이 내부 또는 외부의 부하에 전력을 공급할 때, 이를 촉진하거나 보완하는 내부 에너지원."
내장에스큐엘,품사 없음,"시 언어, 코볼, 피엘원 따위로 작성한 프로그램에 삽입된 데이터베이스 질의어. 에스큐엘이 제공하는 데이터베이스 관리 기능을 편리하게 이용하도록 돕는다."
내장역위증,품사 없음,내장의 일부나 또는 전부가 정상과 반대 위치에 놓여 있는 선천 기형. 심장이나 위가 오른쪽에 있거나 간이 왼쪽에 있는 것과 같은 경우이다.
내장영양,품사 없음,내장의 상태에 따라 결정되는 영양의 변화.
내장영양반사,품사 없음,"내장의 특정 만성 염증 질환으로 인해 발생하는, 뼈대 연조직의 퇴행 변화."
내장온도탐지기,품사 없음,온도를 측정하기 위하여 기계 안에 설치한 열전대 또는 저항체.
내장왜소증,품사 없음,정상 크기보다 작은 장기를 가지고 있는 증상.
내장용,명사,내부를 꾸미거나 내부의 설비를 갖추는 데 쓰임. 또는 그런 물건.
내장용판재,품사 없음,내수성이 없는 접착제를 사용하여 수분으로부터 보호되는 환경에서만 사용할 수 있는 판재.
내장운동반사,품사 없음,"내장에서 자극을 받아 반응하는, 가슴 또는 배 근육의 수축."
내장운동신경섬유,품사 없음,내장의 근육이나 샘에 분포하여 근육 수축과 샘 분비를 일으키는 신경 섬유.
내장원,명사,"조선 후기에, 왕실의 세전(世傳) 보물이나 장원(莊園) 및 그 밖의 재산 관리를 맡아보던 관아. 고종 32년(1895)에 설치하여 그해에 내장사로 했다가 광무 3년(1899)에 다시 이 이름으로 고쳤다."
내장원심신경섬유,품사 없음,내장의 근육이나 샘에 분포하는 운동 신경 섬유. 교감 신경과 부교감 신경의 신경절 이후 신경 섬유에 해당한다.
내장위치이상,품사 없음,가슴과 배 안에 있는 장기 가운데 일부의 위치가 바뀐 상태.
내장유충이동증,품사 없음,"내장에 선충의 애벌레들이 돌아다녀 지속적인 호산구 증가, 간 비대, 폐렴 등을 유발하는 상태."
내장유충이행증,품사 없음,"개회충이나 다른 선충의 알에 감염된 음식을 먹었을 때, 애벌레가 장에서 부화하여 장벽을 뚫고 폐나 간 따위의 내장 외 조직으로 돌아다니는 증상. 애벌레 주위에는 염증과 육아종이 형성되며, 간이 커지고 열과 기침이 나며, 지속적으로 혈액 내 호산구가 증가한다."
내장육,명사,"식육 중 심장, 신장, 간, 위벽 따위의 내장(內臟) 부위를 이르는 말. 도축 부산물에 포함된다."
내장응답검사,품사 없음,기억 장치에 있는 시험용 데이터를 이용하여 수동 조작 없이 하드웨어나 프로그램의 응답을 검사하는 일.
내장자기검사,품사 없음,"대규모 집적 회로, 프린트 기판, 시험을 위한 입력 인가 회로나 출력 응답 판정 회로 따위를 내장하여 실시하는 검사."
내장자기시험,품사 없음,"대규모 집적 회로, 프린트 기판, 시험을 위한 입력 인가 회로나 출력 응답 판정 회로 따위를 내장하여 실시하는 검사."
내장자기테스트,품사 없음,"대규모 집적 회로, 프린트 기판, 시험을 위한 입력 인가 회로나 출력 응답 판정 회로 따위를 내장하여 실시하는 검사."
내장자동검사,품사 없음,"정보의 전송ㆍ처리ㆍ저장이 정확하게 이루어졌는지, 컴퓨터에 내장된 장치에서 자동적으로 실시하는 검사."
내장 장치,품사 없음,외부로부터 연결되어 있지 않고 기계 본체의 내부에 장치되어 있는 부속물.
내장장치부품,품사 없음,"대규모 집적 회로의 특수한 형태. 일반적인 대규모 집적 회로는 동일한 종류의 소자들을 집적하지만, 이것은 서로 다른 종류의 소자들을 집적한다."
내장재,명사,"건축물의 내부에 대한 마무리와 장식을 하는 데 쓰는 재료. 쾌적한 실내 환경을 만들기 위한 소재로서 천장재, 벽재, 바닥재 따위가 있다."
내장적출,품사 없음,"도살한 가축의 도체를 절개하여 대장, 소장, 장간막, 자궁, 방광 따위를 분리하는 일."
내장적출술,품사 없음,내부 기관과 조직을 모두 제거하는 수술. 일반적으로 몸 공간의 내용물을 모두 제거하는 것을 이른다.
내장전,명사,"고려 시대에, 왕실의 비용을 마련하기 위하여 왕실에서 소유ㆍ경영하던 농토. 내장택에서 관할하였다."
내장전동기,품사 없음,작은 기구나 장치에 내장되도록 설계한 전동기.
내장전선,품사 없음,퓨즈에 걸리는 장력을 완화하기 위하여 가용성 소자와 병렬로 접속하는 전류의 특성을 가진 선. 가용성 소자가 녹아 끊어짐에 따라 이 전선도 녹아 끊어져 그 사이의 회로를 차단한다.
내장전위,품사 없음,"태어날 때부터 왼쪽의 장기와 오른쪽의 장기의 자리가 바뀐 증상. 7,000명에 한 명 정도의 빈도로 나타난다."
내장전위증,품사 없음,"태어날 때부터 왼쪽의 장기와 오른쪽의 장기의 자리가 바뀐 증상. 7,000명에 한 명 정도의 빈도로 나타난다."
내장절개,품사 없음,내장을 째거나 자르는 일.
내장절개도,품사 없음,사체에서 ‘천자’에 의해 내장 조직의 검사 재료를 채취하도록 고안된 기구.
내장절개술,품사 없음,내장을 째거나 갈라서 벌리는 외과 수술.
내장절개칼,품사 없음,사체에서 ‘천자’에 의해 내장 조직의 검사 재료를 채취하도록 고안된 기구.
내장제어,품사 없음,정보 처리 시스템에 내장되어 있는 다양한 오류 검증 기능.
내장좌우바뀜증,품사 없음,"태어날 때부터 왼쪽의 장기와 오른쪽의 장기의 자리가 바뀐 증상. 7,000명에 한 명 정도의 빈도로 나타난다."
내장좌우바뀜증동반오른심장증,품사 없음,선천적으로 좌우 장기의 위치가 바뀌고 심장이 오른쪽에 위치하는 증상.
내장지각반사,품사 없음,"특정 장기의 장애가 원인이 되는 두통, 기침, 맥박 장애 등과 같은 특정 종류의 반사군."
내장지능,품사 없음,"특정 제품의 롬에 의하여 고정적인 프로그램이 부여된 프로세서 또는 컨트롤러. 제품의 지능이 프로그램으로 구현된 것으로, 제품의 수명이 다할 때까지 바뀌지 않는다."
내장지방,품사 없음,복강의 장기 내부나 장기와 장기 사이 빈 공간에 축척된 지방.
내장지방증후군,품사 없음,내장 주위에 지방이 많이 쌓여 생기는 병적인 증상을 통틀어 이르는 말.
내장지방형비만,품사 없음,"복강 내 내장 사이사이에 지방이 존재하는 비만의 한 종류. 내장 지방이 많을수록 당뇨병, 심장병, 고혈압 등의 질환과 관련이 있다고 알려져 있다."
내장진균증,품사 없음,"송어류의 치어에서만 나타나는 질병으로, 내장에 진균이 기생하는 질병."
내장쪽,품사 없음,어떤 구조가 내장과 관련 있거나 비교하는 구조보다 내장에 더 가까이 있음을 이르는 말.
내장쪽가슴막,품사 없음,허파를 싸고 있는 두 층의 가슴막 가운데 허파와 접하는 층. 이것은 허파의 틈새 속까지 들어가며 둘러싼다.
내장쪽골반근막,품사 없음,"골반 안에서 복막과 골반 안의 근육을 덮는 근막 사이에 있는 결합 조직층. 이것은 골반 안의 장기 사이를 채우고, 혈관을 둘러싸는 집을 형성하는데, 부위에 따라 막, 지방 조직, 엉성하고 섬세한 결합 조직으로 된 그물을 형성한다."
내장쪽근막,품사 없음,"여러 내장을 둘러싸는 얇은 섬유막 또는 내장 사이의 칸막이 구실을 하는, 성긴 결합 조직층."
내장쪽림프절,품사 없음,배안과 골반 안의 내장 주위에 위치하여 내장에서 림프를 받는 림프절. 몸통의 벽에 위치하는 벽 림프절에 대응하는 말이다.
내장쪽배근막,품사 없음,배안의 각 기관을 둘러싸는 결합 조직. 이들은 각 기관에 분포하는 혈관과 신경을 둘러싼다.
내장쪽배막,품사 없음,배벽을 싸던 벽쪽 배막이 주름이 잡혀서 배안의 장기를 둘러싸는 층.
내장쪽복막,품사 없음,배벽을 싸던 벽쪽 복막이 주름이 잡혀서 배안의 장기를 둘러싸는 층.
내장쪽장막,품사 없음,중배엽이 외배엽과 결합하는 내장 쪽의 배아막.
내장쪽중배엽,품사 없음,내배엽과 인접해 있는 중배엽의 가쪽판의 층.
내장쪽층,품사 없음,결합 조직성 막으로 심장 따위와 같은 내부 장기를 싸고 있는 층.
내장처짐증,품사 없음,"배안의 장기(臟器)가 아래로 처지는 증상. 배벽의 이완이나 장기의 어긋남이 원인으로, 몸매가 가느다란 무력 체질의 사람이나 여성에게서 많이 볼 수 있다."
내장추적구조,품사 없음,프로그램 실행 도중에 내부 작동 상황을 검사할 수 있는 명령어와 방법을 제공하는 구조. 프로그램 오류의 진단과 추적 따위에 이용된다.
내장측중배엽,품사 없음,중배엽이 외배엽과 결합하는 내장 쪽의 배아막.
내장측흉막,품사 없음,허파를 싸고 있는 두 층의 흉막 가운데 허파와 접하는 층. 이것은 허파의 틈새 속까지 들어가며 둘러싼다.
내장카메라,품사 없음,외부로부터 연결되어 있지 않고 기계 본체의 내부에 장치되어 있는 카메라.
내장캐시,품사 없음,마이크로프로세서에 내장되어 있는 캐시 기억 장치.
내장컴퓨터,품사 없음,"차량, 냉장고, 전자시계 따위의 기계나 설비 안에 내장된 컴퓨터. 내부에 회로 기판이 장착되어 있으며, 기계나 설비를 제어하고 관리하는 데 쓰인다."
내장큐얼,품사 없음,"시 언어, 포트란, 피엘원 따위에 포함되어 쓰이는 데이터 프로그래밍 언어. 전위 처리기에 의하여 처리되며, 원시 코드는 반드시 ‘##’로 시작하여야 한다. ⇒규범 표기는 미확정이다."
내장클램프,품사 없음,전선의 인장 상태를 유지하기 위하여 쓰는 클램프. 볼트로 조이는 형태와 압축하는 형태가 있다.
내장타이머,품사 없음,컴퓨터에서 쓰이는 계시 장치. 일정한 시간 간격으로 인터럽트 신호를 발생시킨다.
내장탈장,품사 없음,"장기(臟器)의 일부가 원래 있어야 할 장소에서 벗어난 상태. 복부에서는 사타구니, 허벅지, 배꼽, 가로막 따위에 생기는 경우가 있고, 복부 이외에는 척추 원반이나 뇌에서 발생할 수 있다."
내장탈출,품사 없음,배벽의 일부에 근육이 없거나 약해서 배안의 내장이 바깥으로 빠져나가는 현상.
내장탈출증,품사 없음,"장기(臟器)의 일부가 원래 있어야 할 장소에서 벗어난 상태. 복부에서는 사타구니, 허벅지, 배꼽, 가로막 따위에 생기는 경우가 있고, 복부 이외에는 척추 원반이나 뇌에서 발생할 수 있다."
내장탕,명사,"깨끗하게 손질한 소, 닭, 생선 따위의 내장을 고추장, 간장, 마늘, 생강 따위의 양념과 함께 끓인 음식. 소 내장탕, 돼지 내장탕, 닭 내장탕, 대구 내장탕 등이 있다."
내장택,명사,"고려 시대에, 왕실 소유의 논밭과 왕실의 재정을 맡아보던 관아."
내장택보,명사,"고려 시대에, 내장택의 경비를 마련하기 위해서 일정한 자금 또는 곡식을 마련하여 그 이자로 운영하던 재단."
내장테스트,품사 없음,"기기나 장치의 기능 검사가 그 기기에 내장된 검사 기구에 의해 자동적으로 실행되는 일. 컴퓨터에서는 하드웨어가 사용되기도 하나, 검사용 프로그램으로 행하는 경우가 많다."
내장테스트장치,품사 없음,"기기나 시스템의 일부이면서, 그 기기나 시스템을 검사하는 데 쓰이는 장치."
내장테스팅,품사 없음,"구성 요소들이 작동하는 환경에서 이들을 집중적으로 사용하여 봄으로써, 구성 요소들을 검사하는 방법."
내장통,명사,내장에서 일어나는 통증.
내장파열,품사 없음,"사람이나 동물의 몸 안에 있는 위, 창자, 간, 콩팥, 이자 따위가 외상이나 센 압력으로 터지는 일."
내장판,명사,선박의 선실 내부에 붙인 나무 판이나 철판.
내장포인터,품사 없음,"<FL>포인터</FL>를 사용하는 자료 구조를 이용할 때, <FL>포인터</FL>를 저장하기 위한 자리를 별도로 마련하지 않고 데이터 레코드 내의 빈 공간을 이용하여 레코드와 레코드를 연결하는 방법. ⇒규범 표기는 미확정이다."
내장폰트,품사 없음,"프린터, 소프트웨어 따위에 내장되어 있는 글꼴. 별도의 카트리지를 설치하여 사용하는 글꼴과 구분된다."
내장품,명사,선박 기계나 기구 외에 배 안의 칸들에 설치하는 온갖 비품이나 설비품.
내장프로그램,품사 없음,"컴퓨터 내부에 기억된 명령에 따라 제어되는 프로그램. 외부에서 수정할 수 없으며, 롬(ROM) 따위에 기록되어 시스템 전체의 초기 흐름을 관장한다."
내장프로그램제어,품사 없음,기억 장치에 축적한 프로그램에 따라 호의 접속 및 복구 따위를 행하는 교환기 제어 방식.
내장플래시,품사 없음,카메라 따위의 본체 내부에 들어 있는 플래시램프.
내장하다,동사,집 안을 손질하고 꾸미다.
내장하드,품사 없음,외부로부터 연결되어 있지 않고 기계 본체의 내부에 장치되어 있는 하드 디스크.
내장하수증,품사 없음,‘내장 처짐증’의 전 용어.
내장학,명사,"소화 기관, 호흡 기관, 비뇨 생식 기관 또는 내분비 기관을 대상으로 하는 해부학."
내장함수,품사 없음,"프로그램 언어의 라이브러리에 내장되어 있어서, 프로그램 작성자가 정의하지 않고 그대로 사용할 수 있는 함수."
내장함수관리자,품사 없음,"운영 체제에서, 여러 사용자가 이용할 수 있는 내장 함수를 보관하고 관리하는 프로그램."
내장함수관리프로그램,품사 없음,여러 개의 프로그램에 의하여 공유되는 내장 함수를 관리하기 위하여 운영 체제에서 쓰는 프로그램.
내장함수단위,품사 없음,에이다에서 하나의 내장 함수를 구성하는 기본 단위.
내장함수루틴,품사 없음,여러 사람이 자유롭게 사용할 수 있는 다양한 내장 함수로 구성된 프로그램 루틴.
내장함수소프트웨어,품사 없음,"일반 프로그래머들이 간편하게 프로그램을 작성할 수 있도록, 이들이 자주 이용하는 작업들을 하나의 프로그램으로 구성하여 놓은 소프트웨어. 상업적으로 판매되는 독자적인 상품을 가리키는 경우에 이 명칭을 사용하며, 일반적으로 그래픽 기능을 이용하는 프로그램에서 그래픽 처리를 효율적으로 할 수 있게 한다."
내장함수프로그래밍,품사 없음,내장 함수 프로그램을 작성하는 일.
내장함수프로그램,품사 없음,"일반 프로그래머들이 간편하게 프로그램을 작성할 수 있도록, 이들이 자주 이용하는 작업들을 하나의 프로그램으로 만들어 등록한 뒤에 공유하는 프로그램. 과학 계산에서 널리 쓰이는 지수, 거듭제곱, 행렬이나 사무 처리에서 널리 쓰이는 정렬, 병합 따위의 프로그램을 작성하는 데 이용한다."
내장합판,품사 없음,수분이나 높은 습도에 오랜 기간 노출되었을 때 접착 성능이 약해지는 접착제로 제조한 합판. 건조한 상태나 실내에서 주로 사용된다.
내장항법기,품사 없음,"배의 위치ㆍ방향ㆍ속도 따위의 데이터를 외부에서 제공받지 않고, 배 자체의 데이터만으로 항해할 수 있게 하는 장치."
내장형,명사,"기계 따위에서, 어떤 기능이나 설비를 밖으로 드러나지 않게 안에 간직하는 방식."
내장형계기,품사 없음,필요한 모든 장비들이 자체에 들어 있거나 통합된 부분을 이루는 기기. 부속물을 특별히 필요로 하지 않는다.
내장형공식,품사 없음,"미분 방정식을 푸는 반복적 방법인 <FL>룬게ㆍ쿠타 방법</FL>에서, 품을 들이지 않고 국부 중단 오차의 사후 평가를 할 수 있도록 고안된 공식."
내장형그래픽사용자인터페이스,품사 없음,마우스와 같은 입력 장치를 이용하여 내장형 시스템의 스크린 출력을 조작하고 활성화시키는 인터페이스.
내장형램프구동장치,품사 없음,"박스, 외함 또는 이와 유사한 등 기구의 내부에 설치되도록 설계된 램프 구동 장치."
내장형리더기,품사 없음,장치 내부에 장착하는 방식의 리더기.
내장형모뎀,품사 없음,컴퓨터 본체의 내부에 슬롯 형태로 장착하는 모뎀.
내장형소프트웨어,품사 없음,일반적으로 보다 큰 시스템의 일부이거나 독립된 시스템으로서 특별한 업무를 수행하거나 사용자가 임의로 정한 업무를 수행하기 위한 하드웨어와 소프트웨어를 포함하는 특정 응용 시스템으로서 하드웨어와 소프트웨어의 변경이 매우 어려운 시스템.
내장형승강무대,품사 없음,"주 무대의 회전 무대 안에 내장되어, 무대의 일부분 또는 전체가 오르내리도록 장치된 무대. 부분적인 장치 전환이나 군중의 등장, 퇴장 시에 많이 쓰인다."
내장형안정기,품사 없음,수은등 따위의 조명 기구 안에 내장되도록 설계된 안정기. 방전을 막는 역할을 한다.
내장형웹서버,품사 없음,"별도의 선 연결 없이 인터넷을 이용하여 조작이 가능하도록 해 주는 웹 서버. 프린터, 팩스, 스캐너 따위의 컴퓨터 주변 장치에 내장되어 있다."
내장형위성관성항법장치,품사 없음,"항공기 자세 및 항법 정보를 위한 주 센서. 항법, 무장 투하, 비행 제어 따위에 필요한 정보를 항공기 시스템에 공급한다."
내장형전자방해장치,품사 없음,적의 위협 레이다에 대하여 전자 공격을 통해 아군 항공기를 보호하는 시스템.
내장형철탑,품사 없음,"탑의 상부에 항상 불균형한 장력을 받는 철탑. 사용 목적별로 직선형, 각도형, 끝형, 보안형 따위가 있다."
내장형카드리더기,품사 없음,컴퓨터 본체의 내부에 슬롯 형태로 장착하는 카드 리더기.
내장형컨버터,품사 없음,"박스, 외함 또는 이와 유사한 등기구의 내부에 설치되도록 설계된 컨버터."
내장형컴퓨터,품사 없음,"차량, 냉장고, 전자시계 따위의 기계나 설비 안에 내장된 컴퓨터. 내부에 회로 기판이 장착되어 있으며, 기계나 설비를 제어하고 관리하는 데 쓰인다."
내장형컴퓨터시스템,품사 없음,"어떤 기계나 설비 안에 컴퓨터가 내장되어 있는 시스템. 특정 기능에 적합하도록 만들어진 컴퓨터 시스템으로, 차량이나 비행기, 의료기 따위에 쓰인다."
내장형플래시,품사 없음,내장형 시스템에서 실행될 수 있도록 만든 플래시 소프트웨어.
내장활,명사,‘내장궁’의 북한어.
내장훈련장치,품사 없음,전차의 차량 내부 전시기를 통하여 제공되는 삼차원 영상으로 전차의 각종 장치를 이용하여 승무원이 모의 조종 및 사격 훈련을 하는 장치. 훈련 대상 지역에 대한 지형 지리 정보 처리와 훈련용 전투 시나리오 개발이 포함된다.
내장흉부신경절,품사 없음,큰 내장 신경의 경로에 있는 교감 신경절.
내장힘살,품사 없음,"내장의 기관이나 혈관, 림프관 따위의 벽을 이루는 근육을 통틀어 이르는 말. 작용하는 면에서는 불수의근에 속하며, 형태적으로는 심장 근육을 제외하고는 민무늬근이다."
내재,명사,어떤 사물이나 범위의 안에 들어 있음. 또는 그런 존재.
내재가치,품사 없음,회사의 수익 능력이나 배당금의 지급 능력 따위로 판단하는 주식의 가치.
내재결함,품사 없음,"구성 원소들이 정렬된 결정성 고체 내부에 존재하는 결함. 실제 결정은 무질서, 불순물, 결손 따위로 인해 결함이 존재한다."
내재계산,품사 없음,"구하고자 하는 변숫값을 가정한 후 방정식에 의해 종합적으로 구한 변숫값과 비교해서, 그 차가 0이 될 때까지 계산하여 그 값을 얻는 방법."
내재궁,명사,임금이나 왕비를 장사 지낼 때 쓰는 관. 먼저 유해를 여기에 안치한 후 외재궁에 넣고 장사를 지냈다.
내재근,명사,"손으로 매우 섬세하고도 고도의 협동이 요구되는 기능을 할 수 있도록 해 주는 손 안의 근육. 모두 20개의 근육으로, 크게 세 군으로 구분한다. 첫째는, 엄지 두덩 및 새끼 두덩을 형성하는 내재근군으로서 엄지 두덩 내재근군은 짧은 엄지 벌림근, 짧은 엄지 굽힘근, 엄지 맞섬근, 긴 엄지 벌림근이 있으며 정중 신경과 자신경의 지배를 받는다. 둘째는, 뼈 사이근이다. 셋째는, 벌레근이다."
내재근육,품사 없음,"어떤 구조의 속에서 일어나 그 속에서 끝나며 그 구조에 작용하는 근육. 예를 들면 혀위 세로근은 혀의 내재 근육이며, 성대근은 후두의 내재 근육이다."
내재다,동사,‘내빼다’의 방언
내재동성애공포증,품사 없음,"동성애자에게 생기는 동성애공포증의 한 유형으로, 가끔 자기혐오나 자기 비난, 자기비판 등을 동반하는 증상."
내재되다,동사,어떤 사물이나 범위의 안에 들어 있다.
내재력,명사,어떤 사람이나 사물이 내부에 본디부터 가지고 있는 힘이나 능력.
내재론,명사,"모든 실재는 인간의 의식 안에 있으며, 의식과도 동일하다는 이론."
내재론자,명사,자신에게 일어나는 모든 일을 스스로 통제할 수 있다고 믿는 사람.
내재막단백질,품사 없음,생물체의 세포막을 구성하는 단백질 중에서 소수성에 의해 지질 이중층 속에 강력하게 결합되어 있는 단백질. 막의 표면에 약하게 결합되어 있는 표재성 단백질에 비해 막으로부터 분리시키기가 힘들다.
내재변동성,품사 없음,시장에 참여한 투자자들의 성향이나 향후 시장에 대한 기대 심리 따위가 반영된 옵션 가격에서부터 산출한 변동성.
내재변동성평가방식,품사 없음,"블랙ㆍ숄스 모형에 의한 옵션 가격 결정에서, 기초 자산의 변동성을 측정하는 방식."
내재변재,품사 없음,나무 내부에 들어 있는 변재. 나무 바깥의 부드러운 부분에 있어야 할 변재가 나무 내부에 같이 들어 있는 경우이다.
내재봉소,명사,여염집에서 집 안에 재봉틀을 놓고 삯바느질을 하는 곳.
내재분포,품사 없음,"옵션 가격으로부터 얻은, 내재된 미래 자산 가격의 분포."
내재비판,명사,어떤 학설이나 사상에 있어서 그 전제가 되는 것을 일단 인정한 뒤에 그 내부의 자세한 것을 비평하는 일.
내재비평,명사,"작품 자체만을 가지고 하는 비평. 작품이 갖는 사회적ㆍ역사적 의의보다는 작품의 구성 요소, 주제, 기교, 내용만을 고려한다."
내재성,명사,어떤 사물이나 범위 안에 들어 있는 성질.
내재성가설,품사 없음,인간은 선천적으로 언어 능력을 내재하고 있다는 촘스키의 가설. 인간이 활용 가능한 언어 능력이 부족함에도 불구하고 보다 많은 것을 이해하는 언어 습득의 문제를 설명한다.
내재성막단백질,품사 없음,세포막을 구성하는 성분 중에서 이중 지질층을 거쳐서 관통하는 단백질. 막의 기본적인 구축 물질이다.
내재성바이러스,품사 없음,"처음부터 세포 속의 염색체에 포함되어 있어, 염색체와 같이 분열하여 대대로 유전되는 바이러스. 보통 때는 해롭지 않지만 엑스선, 자외선, 발암제, 열 충격 따위에 의하여 자극을 받으면 활동하기 시작한다."
내재원인,품사 없음,"해상 보험에서, 보상하지 않는 손해를 일으키는 원인. 화물의 고유한 성질, 하자 따위가 있다."
내재유전자군,품사 없음,세균을 이용한 유전자 재조합의 결과로 접합체에 생긴 유전자 보체.
