어휘,품사,뜻풀이
지휘탑,명사,지휘 구역이 넓거나 지형이 지휘에 부적당하여 따로 세워 지휘하는 망대.
지휘통신,품사 없음,상급 지휘관이나 참모부에 속한 지휘관 등이 하는 유선 또는 무선 통신.
지휘통일,품사 없음,모든 전투력의 결정적인 작용을 위해 책임 있는 한 사람의 지휘관이 지휘를 통일하는 일.
지휘통제,품사 없음,지휘관이 부대의 임무 달성을 위해 예속 및 배속된 전력에 대해 권한과 지시를 행사하는 행위. 지휘는 결심 및 지시하는 것을 말하고l 통제는 지시된 사항의 이행을 감시하고 교정하는 것을 의미한다.
지휘통제공격,품사 없음,적의 지휘 통제 체제를 파괴하는 일. 적의 지휘 통제 체제의 모든 구성 요소에 대해 취하는 제반 물리적 행동이 포함된다.
지휘통제및정보,품사 없음,적의 비행 물체를 실시간으로 탐지하고 식별하여 전파 경보를 추적하여 격파하는 방공 작전 통제 체제. 현행 저고도 탐지 레이더의 탐지 제원을 방공 작전 통제소와 단거리 대공(對空) 무기 사격 진지에 제공하여 방공 시포아이 체제와 연동하여야 기능을 효과적으로 발휘할 수 있다.
지휘통제본부,품사 없음,부여된 임무를 완수하기 위해 부대의 작전을 계획ㆍ지시ㆍ조정 및 통제하는 본부.
지휘통제수법,품사 없음,시장에서의 조성책에 의존하지 않고 법에 의거하여 공기질이나 수질과 같은 환경 기준을 일률적으로 정하는 방법. 오염자가 이미 가지고 있는 정보를 규제자가 획득하기 힘들고l 오염을 제거하는 데 오염자마다 가지고 있는 효율적 기술이 배제되고 일반 기술의 채용을 고려한다는 점에서 비효율적이다.
지휘통제시스템,품사 없음,군대 따위와 같은 국방 분야에서 사용되는 시스템. 상부로부터 전달되는 명령으로 작업이 통제되고 제어된다.
지휘통제실,품사 없음,지휘관이 부대의 임무 달성을 위하여 예속ㆍ배속된 전력에 대해 지시를 하는 방.
지휘통제전,품사 없음,적의 지휘 통제 능력을 약화시키거나 파괴하고l 아군의 지휘 통제 체계를 보호하기 위해 수행되는 군사 활동. 정보의 지원 하에 작전 보안l 군사 기만l 물리적 파괴l 전자전l 심리전이 통합적으로 사용된다.
지휘통제통신대책,품사 없음,아군의 지휘 통제 및 지휘 통신 체계를 보호하면서 적의 지휘 통제 및 통신 능력을 저하시키거나 파괴시키고자 하는 활동. 작전 보안l 군사 기만l 전자전 및 물리적 파괴 등이 통합된 활동으로 적의 전투 능력을 최소화하고 아군의 전투 능력을 극대화하기 위한 활동이다.
지휘통제품목,품사 없음,특정한 보급품에 대한 규제 또는 통제 품목을 망라하여 보급 계통의 각급 지휘관이 지정할 수 있으며l 필요에 따라 품목을 추가하여 특별 할당이 필요한 품목. 이러한 품목에 관한 리스트와 청구 절차는 상급 기관인 각 군 본부의 군수 업무 주관 부서나 군수 사령부에서 하달한다.
지휘통제함,품사 없음,다른 함정들을 통솔하고 일정한 방침이나 목적에 따라 다른 함정의 운항을 통제하는 일을 맡은 함정.
지휘폭,품사 없음,한 지휘관 또는 감독자에게 예속되어 있는 기구의 수 혹은 부하의 수.
지휘하,명사,지휘 아래. 또는 그 지휘 아래에 있는 사람.
지휘하다,동사,목적을 효과적으로 이루기 위하여 단체의 행동을 통솔하다.
지휘함,명사,함대에서 지휘 본부의 구실을 하는 군함.
지휘함선,품사 없음,함대에서 지휘 본부의 구실을 하는 군함.
지흉,품사 없음,‘지흉하다’의 어근.
지흉하다,형용사,몹시 흉악하다.
지흔들다,동사,‘쥐어흔들다’의 방언
지히,명사,‘장아찌’의 방언
지힘,명사,‘제힘’의 방언
지??이,명사,‘지느러미’의 옛말.
지??,명사,‘지난달’의 옛말.
지??다,동사,지탱하거나 감당하다.
지?,명사,짓기.
지?다,동사,짓게 하다.
지?다,동사,‘기대다’의 옛말.
지?다,동사,‘기대다’의 옛말.
직,명사,학질 따위의 병이 발작하는 주기적인 차례.
직가공,명사,중개인을 거치지 않고 원자재나 반제품을 바로 인공적으로 처리하여 새로운 제품을 만들거나 제품의 질을 높임.
직가맹,명사,중간에 제삼자나 매개물이 없이 어떤 조직의 동맹이나 연맹에 듦.
직가맹점,명사,중간에 제삼자나 매개물이 없이 바로 어떤 조직의 동맹이나 연맹에 든 가게나 상점.
직각,명사,두 직선이 만나서 이루는 90도의 각. ‘∠R’로 나타낸다.
직각경,명사,직각인 방향을 얻기 위하여 쓰는 광학 기구.
직각기,명사,천체의 앙각(仰刻)을 측정하던 기구. 눈금이 그어져 있는 나무 막대와 여기에 직교하는 하나 이상의 수직 횡목(橫木)으로 구성되어 있으며l 횡목은 나무 막대에서 자유롭게 움직일 수 있다. 현재의 육분의가 출현하기 이전에 사용한 것이다.
직각기둥,명사,옆모서리가 밑면에 수직인 각기둥.
직각다리,명사,다리의 측선이 다리에 실릴 짐의 누름 방향과 수직으로 엇갈리게 되어 있는 다리.
직각단면,품사 없음,입체를 축과 수직인 평면으로 자를 때에 나타나는 면.
직각도,명사,‘직각기둥’의 전 용어.
직각도법,품사 없음,원통 도법의 하나. 위선을 균일한 간격으로 나타낸다.
직각력,명사,보거나 듣는 즉시 곧바로 깨닫는 능력.
직각변,명사,직각 삼각형에서 직각을 이루고 있는 두 변.
직각변조,품사 없음,주파수가 같고 90도의 위상차를 가진 두 개의 반송파를 각각 다른 정보 신호로 변조한 후에 합성하는 변조파.
직각복조,품사 없음,직각 변조 신호를 복조하는 작동을 이르는 말.
직각분배,품사 없음,머리카락으로 모양을 내거나 머리카락을 자르기 위하여 머리카락을 수직 방향으로 나누어 빗질하는 일.
직각뿔,명사,밑면이 다각형이고l 꼭짓점에서 밑면에 내린 수선이 밑면의 중심을 통과하는 각뿔.
직각사각형,품사 없음,내각(內角)이 모두 직각인 사각형. 주로 정사각형이 아닌 것을 이른다.
직각삼각형,품사 없음,한 내각이 직각인 삼각형.
직각석,명사,앵무조개에 딸린 생물 껍데기의 화석. 보통 곧게 뻗은 원뿔 모양이다. 고생대의 오르도비스기와 실루리아기에서 나온다.
직각선,명사,서로 직각을 이루는 두 직선.
직각설,명사,진리나 실재는 분별적인 사고보다는 지적 직관에 의하여서만 인식이 가능하다는 사상.
직각성분,품사 없음,전기자 전압에서l 어떤 상의 전기자 전압 횡축 성분을 이르는 말. 그 상의 전류의 횡축 성분과 동상이다.
직각세모꼴,품사 없음,한 내각이 직각인 삼각형.
직각식하수관거,품사 없음,생활 하수를 도시 중앙에 위치한 하천이나 해안 근처의 바다에 최종 방류할 때 하수 관리 시설을 배치하는 방식. 각 지점에 유입하는 하수를 주관로에 직각으로 연결한 후 하수 처리장으로 유입시켜 처리한 후에 배출한다.
직각쌍곡선,품사 없음,두 개의 점근선이 수직으로 교차하는 쌍곡선. 그 점근선을 좌표축으로 잡으면l 직각 쌍곡선의 방정식은 <I>‘xy ＝k’</I>로 나타난다.
직각오목판,품사 없음,금속 판재(版材)에 조각도로 직접 그림이나 선을 새긴 조각 요판.
직각요판,품사 없음,금속 판재(版材)에 조각도로 직접 그림이나 선을 새긴 조각 요판.
직각위상,품사 없음,두 주기 함수의 위상차가 1/4 주기일 때l 그 둘의 관계를 이르는 말.
직각위상변조,품사 없음,주파수가 같고 90도의 위상차를 가진 두 개의 반송파를 각각 다른 정보 신호로 변조한 후에 합성하는 변조파.
직각위상진폭변조,품사 없음,미분 위상 변조 방식과 진폭 변조 방식을 이용한 고속도 변조 방식.
직각육면체,품사 없음,여섯 개의 면으로 둘러싸인 볼록 다면체.
직각이등변삼각형,품사 없음,직각을 사이에 둔 두 변의 길이가 같은 삼각형.
직각자,명사,직각으로 만든 자. 목재의 면이 서로 직각인지를 검사할 때에 사용하며l 나무로 만든 것과 금속으로 만든 것이 있다.
직각자름면,명사,‘직각 단면’의 북한어.
직각자리표계,품사 없음,평면이나 공간에서 직교축들이 이루는 좌표계.
직각자리표로보트,명사,기계손이 공간 좌표의 세 축 방향으로 병진 운동만 하는 로봇. 작업 구역은 평행 육면체를 이룬다. ⇒규범 표기는 ‘직각 자리표 로봇’이다.
직각적,관·명,사물에 대하여 직접 깨닫는. 또는 그런 것.
직각좌표,품사 없음,평면에서 직각으로 교차하는 두 직선이나 공간에서 서로 직각으로 교차하는 세 직선을 기준으로 표시하는 좌표.
직각좌표계,품사 없음,평면이나 공간에서 직교축들이 이루는 좌표계.
직각주,명사,‘직각기둥’의 전 용어.
직각주기,품사 없음,계류장의 면적이 좁을 경우 항공기의 머리 쪽을 터미널 건물을 향하도록 세우는 자세. 항공기가 자체 추진력으로 주기대에 들어오면 견인차로 밀어내어 세운다.
직각주사기록방식,명사,테이프의 이동 방향과 회전 헤드의 기록 줄이 거의 직각으로 기록되는 방식. 회전 헤드로 연산 신호를 기록할 때는 몇 마이크로미터(㎛)의 가는 선 형태로 기록 줄이 생기는데 테이프가 움직이므로 직각은 되지 않고 약간 기울어진다. 주로 네 개의 헤드를 설치한 회전 헤드 방식에서 쓴다.
직각주의,명사,진리나 실재는 분별적인 사고보다는 지적 직관에 의하여서만 인식이 가능하다는 사상.
직각주차,품사 없음,도로의 연석이나 주차장의 벽면과 차량이 직각을 이루도록 하는 주차.
직각추,명사,‘직각뿔’의 전 용어.
직각투영,품사 없음,투영면과 빛의 방향이 직각인 투영.
직각파폴라로그라프법,명사,‘네모파 폴라로그래피법’의 북한어.
직각프리즘,품사 없음,꼭지각이 직각인 이등변 삼각 기둥 모양의 프리즘.
직각하다,동사,보거나 듣는 즉시 곧바로 깨닫다.
직각회권,품사 없음,조선 시대에l 규장각의 벼슬인 직각으로 추천된 후보자들의 명단 가운데서l 적임자라고 생각하는 사람의 이름 위에 동그라미를 찍는 모임을 가지던 일.
직간,명사,오간(五諫)의 하나. 임금이나 웃어른에게 잘못된 일에 대하여 직접 간함을 이른다.
직간비율,명사,세수(稅收)에서 차지하는 직접세와 간접세의 비율.
직간성,명사,줄기가 곧게 자라는 성질.
직간접,명사,직접과 간접을 아울러 이르는 말.
직간접공사비,품사 없음,직접 공사비와 간접 공사비를 아울러 이르는 말.
직간접스텐실,품사 없음,직접 제작 방법과 간접 제작 방법이 결합된 스크린 인쇄의 원판.
직간접적,관·명,바로 연결되기도 하고 매개를 통하여 연결되기도 하는. 또는 그런 것.
직간하다,동사,임금이나 웃어른에게 잘못된 일에 대하여 직접 간하다.
직감,명사,사물이나 현상을 접하였을 때에 설명하거나 증명하지 아니하고 진상을 곧바로 느껴 앎. 또는 그런 감각.
직감되다,동사,사물이나 현상을 접하게 되었을 때에 설명되거나 증명되는 단계 없이 진상이 곧바로 느껴지다.
직감력,명사,느낌이나 감각으로 판단하는 힘.
직감적,관·명,사물이나 현상을 접하였을 때 설명하거나 증명하지 아니하고 진상을 곧바로 느껴 알아차리는. 또는 그런 것.
직감하다,동사,사물이나 현상을 접하였을 때에 설명하거나 증명하지 아니하고 진상을 곧바로 느껴 알다.
직강,명사,고려 시대에l 성균관에 속한 종오품 벼슬. 승(丞)을 고친 것이다.
직강공사,품사 없음,굽은 강이나 하천 따위를 곧게 정리하는 공사. 주로 논밭 구획 정리나 개발 따위에 유리하게 만들기 위하여 실시한다.
직강화,명사,강을 곧게 하여 물의 흐름을 원활하게 함. 또는 그렇게 됨.
직거,명사,상하 운동이 되는 톱으로l 곡선의 반경이 매우 크거나 곧은 톱.
직거래,명사,중개인을 거치지 아니하고 살 사람과 팔 사람이 직접 거래함.
직거래가,명사,중개인을 거치지 아니하고 살 사람과 팔 사람이 직접 거래하는 가격.
직거래경로,품사 없음,중개인을 거치지 않고 물건을 사고팔 사람이 직접 거래 할 때 취하는 방법이나 밟는 절차.
직거래기업,품사 없음,제품을 생산하여 중개인을 거치지 아니하고 소비자와 직접 거래하는 기업.
직거래되다,동사,중개인을 거치지 아니하고 살 사람과 팔 사람을 통해 직접 거래되다.
직거래마트,품사 없음,중개인을 거치지 아니하고 생산자가 직접 제품을 소비자에게 판매하는 대형 할인점.
직거래망,명사,중개인을 거치지 아니하고 살 사람과 팔 사람이 직접 거래하기 위한 조직과 시설 체계.
직거래운동,품사 없음,중개인을 거치지 아니하고 살 사람과 팔 사람이 직접 거래하려고 힘쓰는 일. 또는 그런 활동.
직거래장,명사,중개인을 거치지 아니하고 살 사람과 팔 사람이 직접 거래하는 곳.
직거래장터,품사 없음,중개인을 거치지 아니하고 살 사람과 팔 사람이 직접 거래하는 장이 서는 터.
직거래특판장,품사 없음,중개인 없이 구매자와 판매자가 직접 거래 할 수 있는 판매장.
직거래판매장,품사 없음,중개인을 거치지 아니하고 생산자가 소비자에게 제품을 직접 판매하는 장소.
직거래하다,동사,중개인을 거치지 아니하고 살 사람과 팔 사람이 직접 거래하다.
직거포,명사,중국 진한 시대의 포로 앞자락 도련이 직선인 겉옷. 정식 예복으로는 입지 않았다.
직검발,명사,‘주꾸미’의 북한어.
직격,명사,인도ㆍ유럽어에서l 명사ㆍ대명사의 주격을 사격(斜格)에 상대하여 이르는 말.
직격뢰,명사,뇌운에서l 어떤 물체를 직접 습격했을 때의 낙뢰. 화재l 폭발 따위의 피해가 크며 사람이나 가축이 피해를 입기도 한다.
직격뢰보호,품사 없음,전력 선로와 전기 설비를 직격뢰로부터 보호하기 위해 설계된 뇌보호.
직격 발언,품사 없음,돌려 말하거나 기다리지 않고l 곧바로 말을 꺼내어 의견을 나타냄. 또는 그 말.
직격타,명사,야구에서l 곧바로 친 타격.
직격탄,명사,곧바로 날아와서 명중한 탄환이나 포탄l 폭탄.
직격하다,동사,곧바로 치다.
직결,명사,그 자리에서 곧 결정함. 또는 그런 결정에 따라 마무리를 지음.
직결감쇠,품사 없음,공진 간극 또는 이들과 기능적으로 등가인 단락 회로를 사용해서 측정된 삽입 손실.
직결구동,품사 없음,구동부와 피구동부가 직접 연결되어 구동하는 일.
직결궤도,품사 없음,침목을 생략한 궤도. 좁은 의미로는 레일이 체결 장치만으로 궤도 지지체에 직접 결합되어 있는 궤도를 뜻한다. 재료의 수명 연장l 보수 작업량의 감소와 같은 장점이 있다.
직결급수,품사 없음,정수 처리 시설을 거친 수돗물을 중간 저장조 따위를 거치지 않고 배수관로의 압력을 이용하여 급수 수요자의 수도꼭지까지 직접 공급하는 방식.
직결급수식,품사 없음,급수 장치의 끝까지 배수관 내의 수압으로 직접 급수하는 방식.
직결기기교정시험,품사 없음,어떤 전기 기계의 기계적 입출력이 시험 중인 기계와 기계적으로 결합된 교정 기계의 전기적 입출력에서 계산되는 시험.
직결도상,품사 없음,침목을 생략한 궤도. 좁은 의미로는 레일이 체결 장치만으로 궤도 지지체에 직접 결합되어 있는 궤도를 뜻한다. 재료의 수명 연장l 보수 작업량의 감소와 같은 장점이 있다.
직결되다,동사,그 자리에서 곧 결정되다. 또는 그런 결정에 따라 마무리가 지어지다.
직결램프,품사 없음,교차하는 도로를 연결하는 램프 형태의 하나. 우회전 램프에서는 본선 차도의 오른쪽에서 나뉘어 그대로 우회전하고 좌회전 램프에서는 본선 차도의 왼쪽에서 나뉘어 좌회전한다.
직결모뎀,품사 없음,전화기를 거치지 않고 컴퓨터와 전화선을 직접 연결하는 모뎀. 오늘날 대부분의 모뎀에 사용되는 방법이다.
직결방식,품사 없음,입출력에 사용되는 디스크가 주변 장치와 주컴퓨터 양쪽에 모두 연결되어 있는 형태의 컴퓨터 구조.
직결변복조장치,품사 없음,음성 결합기나 전화기를 거치지 않고 플러그로 전화망에 직접 연결하는 변복조 장치.
직결식급수,품사 없음,정수 처리 시설을 거친 수돗물을 중간 저장조 따위를 거치지 않고 배수관로의 압력을 이용하여 급수 수요자의 수도꼭지까지 직접 공급하는 방식.
직결식급수법,품사 없음,배수관의 수압을 이용하여 급수 장치의 말단인 급수전까지 물을 공급하는 방법.
직결여자기,품사 없음,주 회전기와 동일한 속도로 회전할 수 있도록 그 축에 직접 연결하거나 직접 설치한 여자기. 축 때문에 약간의 기계적 손실이 생긴다.
직결와이형교차,품사 없음,직결 램프로 구성된 ‘Y’ 자 모양의 입체 교차. 일부가 평면 교차로 된 불완전 입체 교차형과 세 방향 모두 직결 램프로 접속된 완전 입체 교차형이 있다.
직결접속부,품사 없음,연결 회로를 형성하기 위해 두 케이블을 연결하는 부속품을 이르는 말.
직결정수,품사 없음,사이에 다른 것을 연결하지 않고 수도에 바로 연결하여 물을 깨끗하고 맑게 함. 또는 그 물.
직결정수기,품사 없음,사이에 다른 것을 연결하지 않고 수도에 바로 연결하여 물을 깨끗하게 하는 기구.
직결증폭기,품사 없음,신호원과 부하에 연결될 때l 결합 용량기를 쓰지 않고 직접 결합하는 방식의 증폭기.
직결직압식급수,품사 없음,정수 처리 시설을 거친 수돗물을 중간 저장조 따위를 거치지 않고 배수관로의 압력을 이용하여 급수 수요자의 수도꼭지까지 직접 공급하는 방식.
직결처리,품사 없음,주변 장치를 중앙 처리 장치에 직접 연결하여 제어하는 일.
직결하다,동사,그 자리에서 곧 결정하다. 또는 그런 결정에 따라 마무리를 짓다.
직결합,명사,무선 증폭 회로에서 직접 다음 단의 입력 회로에 연결되는 단간 접속 방법. 출력 임피던스의 변환이나 정합 등의 방법이 사용되지 않는 간단한 회로이다.
직결형,명사,둘 이상의 회로를 그들 회로 간에서 공통된 자기 인덕턴스l 정전 용량l 저항 또는 이들의 조합에 의해 연결한 것을 이르는 말.
직결형인터체인지,품사 없음,교차로 안의 교통 흐름을 처리하기 위하여 트럼펫형이나 클로버형처럼 270도로 돌지 않고 직접 연결로를 사용하여 입체적으로 만든 교차로. 질 높은 교통 서비스을 제공할 수 있으나 넓은 도로 부지와 비싼 건설 비용이 필요하다는 단점이 있다.
직결형입체교차,품사 없음,교차로 안의 교통 흐름을 처리하기 위하여 트럼펫형이나 클로버형처럼 270도로 돌지 않고 직접 연결로를 사용하여 입체적으로 만든 교차로. 질 높은 교통 서비스을 제공할 수 있으나 넓은 도로 부지와 비싼 건설 비용이 필요하다는 단점이 있다.
직결화,명사,사이에 다른 것이 개입되지 않고 직접 연결되게 만듦.
직결회로,품사 없음,한 개의 금속 도선과 접지점으로 이루어지며l 전류의 증가나 감소에 반응하는 신호 수신 설비를 갖추고 있는 감시 회로.
직경,명사,원이나 구 따위에서l 중심을 지나는 직선으로 그 둘레 위의 두 점을 이은 선분. 또는 그 선분의 길이.
직경계,명사,직경급보다 더 세분된 것으로l 괄약하여 얻을 수 있는 집단.
직경급,명사,몇 개의 이웃하는 직경계를 모아 만든 집단.
직경급법,명사,전체 숲을 직경급으로 나누어서 전체 나무의 부피를 계산하는 방법.
직경급에의한구적법,품사 없음,모든 임분을 약간의 직경급을 가지는 집단으로 나누고l 이 집단에 대한 나무의 부피를 표준목법 따위로 계산해서 그 전체를 합하는 방법.
직경로,명사,소리가 벽이나 다른 물체 따위에 부딪히지 않고 청자의 귀에 직접 도달하는 경로.
직경률,명사,흉고 직경과 수고의 절반이 되는 곳의 직경과의 비율.
직경분포,품사 없음,직경별 본수의 분포.
직경불일치손실,품사 없음,접속되는 두 광섬유의 지름이 서로 달라서 발생하는 접속점의 광 손실.
직경비파,명사,‘향비파’를 달리 이르는 말. 당비파와 달리 줄감개가 있는 목 부분이 곧다.
직경생장,품사 없음,나무의 각 부분의 생장 가운데 흉고 직경의 생장.
직경생장곡선,품사 없음,엑스(x)축에 연령l 와이(y)축에 흉고 직경을 두어 연령별 직경 변화의 추이를 나타내는 곡선.
직경생장률,품사 없음,나무의 직경이 증가하는 비율.
직경성장량,품사 없음,일정한 기간에 나무 직경이 성장하는 양.
직경줄임압연기,명사,관(管) 제품의 지름을 줄이는 압연기.
직경척,명사,나무 둘레의 직경을 재는 줄자. 자의 다른 면에 원주율 눈금이 있어서 나무 직경을 잴 수 있는 간편한 도구이다.
직경측정법,품사 없음,수목의 직경을 윤척 또는 직경 줄자로 재는 방법.
직경콤파스,품사 없음,나이테의 직경을 구할 때 사용하는 컴퍼스. ⇒규범 표기는 ‘직경 컴퍼스’이다.
직경테이프,품사 없음,나무의 둘레를 측정할 때l 직접 직경을 읽을 수 있도록 고안된 기구.
직경하다,동사,자체적으로 베를 짜서 옷을 해 입고 밭을 갈아서 식량을 충당하다.
직계,명사,혈연이 친자 관계에 의하여 직접적으로 이어져 있는 계통.
직계가족,품사 없음,직계에 속하는 가족. 조부모와 부모l 부모와 자녀l 자녀와 손자 등의 관계를 이루는 가족을 이른다.
직계급,명사,기업 내의 직무(職務)를 분류하여 직무의 종류l 내용의 난이도(難易度)l 책임도(責任度) 따위를 기초로 임금을 결정하는 방식.
직계되다,동사,조선 시대에l 육조의 일이 의정부를 거치지 아니하고 직접 임금에게 알려지다. 군국(軍國) 중대사는 제외되었으며 태종 14년(1414)에 비롯되었다.
직계비속,품사 없음,자기로부터 직계로 이어져 내려가는 혈족. 아들l 딸l 손자l 증손 등을 이른다.
직계손,명사,직계 후손.
직계승진,품사 없음,조직의 직무를 분석하고 평가하여 직무의 중요성을 중심으로 직위l 임금 체계l 인사 고과 등을 포함하는 직계 제도를 확립한 후에l 그 직무에 적합한 사람을 찾아 승진시키는 일.
직계인족,품사 없음,배우자의 직계 혈족이나 자기의 직계 혈족의 배우자.
직계인척,품사 없음,배우자의 직계 혈족이나 자기의 직계 혈족의 배우자.
직계자손,품사 없음,혈연이 친자 관계에 의하여 직접적으로 이어져 있는 후손.
직계제,명사,직무를 몇 가지 직종으로 나누고 일의 책임과 정도에 따라 직급을 정하는 인사 관리 제도. 미국과 영국에서 발달하였으며 우리나라의 공무원법도 채택하고 있다.
직계제도,품사 없음,경영 질서 면에서는 직무상 지위를 적용하고 급여 면에서는 직계급 제도를 채택하며l 적성에 따라 인사 고과제를 운용하는 제도.
직계조직,품사 없음,의사 결정과 명령의 권한을 중심으로 상사와 부하라는 직속 관계의 연쇄에 따라 형성되는 피라미드형 관리 조직.
직계존비속,품사 없음,혈연을 통해 친자 관계가 직접적으로 이어져 있는 존속과 비속을 아울러 이르는 말.
직계존속,품사 없음,조상으로부터 직계로 내려와 자기에 이르는 사이의 혈족. 부모l 조부모 등을 이른다.
직계직능조직,품사 없음,업무의 전문성을 살리고 명령 계통이 잘 서도록 직계 조직과 직능 조직을 절충한 조직.
직계참모조직,품사 없음,경영 관리에서 지휘와 명령 계통의 일원성을 유지하는 직계 조직을 보강ㆍ촉진하는 참모를 편입한 조직 형태.
직계친,명사,직계 혈족 및 직계 인척의 관계. 또는 그런 관계에 있는 사람. 자기의 부모l 조부모l 자식l 배우자의 부모 따위를 이른다.
직계친족,품사 없음,직계 혈족 및 직계 인척의 관계. 또는 그런 관계에 있는 사람. 자기의 부모l 조부모l 자식l 배우자의 부모 따위를 이른다.
직계하다,동사,조선 시대에l 육조의 일을 의정부를 거치지 아니하고 직접 임금에게 알리다. 군국(軍國) 중대사는 제외하였으며 태종 14년(1414)에 비롯하였다.
직계혈족,품사 없음,직계의 관계에 있는 존속과 비속의 혈족.
직고,명사,바른대로 고하여 알림.
직고용,명사,다른 회사나 업체를 통하지 않고l 직접 삯을 주고 사람을 부림.
직고하다,동사,바른대로 고하여 알리다.
직공,명사,직물을 제조하는 일에 종사하는 사람.
직공학교,품사 없음,예전에l 기능 전습을 목적으로 가르치던 학교를 이르던 말.
직과,명사,관직의 빈자리.
직관,명사,고려 시대에l 사관(史館)에 속한 팔품 벼슬. 직사관을 고친 것으로 공민왕 5년(1356)에 정구품으로 고쳤다.
직관공작,명사,눈으로 직접 보고 알 수 있는 속보l 벽보l 구호l 그림l 사진l 도표 따위로 하는 선전 공작.
직관공작하다,동사,눈으로 직접 보고 알 수 있는 속보l 벽보l 구호l 그림l 사진l 도표 따위로 선전 공작을 하다.
직관과,명사,초등학교 저학년 아동에게 구체적인 사물을 보여 주어 지식을 얻게 하는 교과. 지리l 역사l 과학에 관한 초보 지식을 준다.
직관교수,품사 없음,학습자가 실제의 사물을 직접 관찰하거나 만져 보도록 하여 학습하게 하는 방법.
직관교육,품사 없음,직관물을 이용하거나 직관적인 방법으로 진행하는 교육. 학생들에게 과학적 원리에 대한 내용을 쉽게 이해하게 하는 데 매우 중요하다.
직관교재,품사 없음,눈으로 직접 볼 수 있게 꾸민 학습 자료.
직관기,명사,어린이 심리 발달 단계에서 논리적 사고보다는 두드러진 자극에 판단이 좌우되는 시기. 대개 4~7세가 이 시기에 해당된다.
직관냉각기,품사 없음,냉각관이 곧은 냉각기. 증류할 때에 쓴다.
직관논리,품사 없음,배중률이 성립되지 않고 이중 부정의 제거도 성립되지 않는 논리. 논리 체계의 일종이며l 고전 논리와는 논리 기호의 의미가 다르다.
직관도,명사,직관물로 쓰는 그림이나 도형.
직관랭각기,명사,‘직관 냉각기’의 북한어.
직관력,명사,판단이나 추리 따위의 사유 작용을 거치지 아니하고 대상을 직접적으로 파악할 수 있는 능력.
직관물,명사,학생들이 직접 눈으로 보고 확고한 지식을 갖도록 하기 위하여 교수에 쓰는 물건. 실물l 그림l 도표l 모형l 사진 따위이다.
직관부,명사,액체나 기체를 송수하고 배수하고 급수하기 위해 설치한 관로에서의 직선 부분.
직관상,명사,실재의 사물처럼 생생하게 재현된 과거의 시각적 인상.
직관상소질자,품사 없음,직관상을 볼 수 있는 특수한 소질을 가진 사람.
직관선동,명사,눈으로 직접 볼 수 있게 만든 속보l 벽보l 구호l 그림l 사진l 도표 따위를 가지고 하는 선동.
직관선전,명사,눈으로 직접 볼 수 있게 만든 속보l 벽보l 구호l 그림l 사진l 도표 따위를 가지고 하는 선전.
직관설,명사,진리나 실재는 분별적인 사고보다는 지적 직관에 의하여서만 인식이 가능하다는 사상.
직관수업,명사,눈으로 직접 볼 수 있는 그림l 사진l 도표 따위의 학습 자료를 가지고 하는 수업.
직관예술,품사 없음,미술이나 연극l 영화와 같이 눈으로 직접 볼 수 있게 되어 있는 예술.
직관온도계,명사,지면에서부터 20~320cm 사이에 있는 공간의 온도를 측정하는 기구.
직관원,명사,눈으로 직접 볼 수 있는 속보l 벽보l 구호l 그림l 사진l 도표 따위를 만들거나 그리거나 써 붙이는 사람.
직관음악,품사 없음,일상적인 악보의 표기 없이 작곡가가 표기한 새로운 기보에 따라 연주자들이 그들의 직관으로 연주해 나가는 독특한 음악.
직관자,명사,이전에 본 목적물이나 기타 사물을 정확히 기억해 내거나 직접적으로 파악하는 것l 또는 그런 능력을 가진 사람.
직관적,관·명,판단이나 추리 따위의 사유 작용을 거치지 아니하고 대상을 직접적으로 파악하는. 또는 그런 것.
직관적사고,품사 없음,언어나 개념의 도움 없이 직관적ㆍ직각적으로 작용하는 사고.
직관적영상,품사 없음,매우 생생하고 정교하며 환상이나 꿈 또는 기억처럼 나타나는 정신적 영상. 시각적 경험의 결과로 인해 생긴다.
직관적오성,품사 없음,칸트 철학에서l 보통의 인간에게는 없다고 여겨지는 직관지의 능력. 어떤 대상의 전체를 한 번에 느껴 알 수 있는 종합적 보편의 능력을 이른다.
직관적음악,품사 없음,독일 작곡가 슈토크하우젠에 의해 1968년에 시도된 즉흥 개념의 음악. 전통적인 기보가 아닌 글이나 그래픽l 혹은 작품 아이디어만을 연주자에게 제공하여 그가 이를 해석함으로써 만들어지는 음악이다. 1968년도 작품 <훗날을 위하여> 따위에서 이러한 경향이 나타났다.
직관적의사결정,품사 없음,과거의 경험이나 학습 내용을 토대로 얻은 정보를 가지고 이루어지는l 무의식적인 의사 결정 과정.
직관주의,명사,형식 논리적인 공리주의에 반대하여 직관을 수학의 필연적인 발전 형식이라고 주장하는 주의.
직관주의논리,품사 없음,직관주의에서 인정하는 논리. 참도 아니고 거짓도 아닌 것이 있음을 인정한다.
직관주의자,명사,직관주의를 따르거나 주장하는 사람.
직관지,명사,직관으로 사물을 인식하고 옳고 그름을 판단하는 능력. 감성적 직관에 의한 지가 아니라 전체를 직접 포착하는 예지적 직관에 의한 지를 이른다.
직관표어,명사,사람들이 직접 눈으로 볼 수 있게 써 붙인 표어.
